Job Title,Salary Estimate,Job Description,Rating,Company Name,Division,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
"Sr Engineer, Machine Learning",-1,"Comcast’s Technology, Product & Experience organization works at the intersection of media and technology. Our innovative teams are continually developing and delivering products that transform the customer experience. From creating apps like TVGo to new features such as the Talking Guide on the X1 platform, we work every day to make a positive impact through innovation in the pursuit of building amazing products that are enjoyable, easy to use and accessible across all platforms. The team also develops and supports our evolving network architecture, including next-generation consumer systems and technologies, infrastructure and engineering, network integration and management tools, and technical standards. We offer a flexible working environment to balance the need to work independently wherever you choose, with days that require collaboration at one of our offices. Our roles primarily reside inside or around one of our Tech Hubs (Philadelphia and surrounding suburbs, Denver, Austin, Silicon Valley, Washington DC/N. Virginia). Some roles can work virtual full-time if they are not near a Tech Hub, but that is dependent upon the needs of the position and amount of collaboration required.
Job Summary Responsible for identifying complex problems and developing and deploying novel prototypes and algorithms to solve them. Improves accuracy and functionality of algorithms and understands the overall implications of the entire machine learning frameworks. Translates application requirements into problem statements. Analyzes and evaluates solutions both internally generated as well as third party supplied. Develops novel ways to solve problems and discover new products. Provide guidance and leadership to more junior researchers. Integrates knowledge of business and functional priorities. Acts as a key contributor in a complex and crucial environment. May lead teams or projects and shares expertise.
Job Description
Core Responsibilities
Guides the successful completion of programs that identify patterns and make decisions with minimal human intervention. Determines the technical objectives of an assignment. Leads the design of prototypes, partnering with the product team and other stakeholders through development. Conducts studies to support product or application development.
Designs and implements end-to-end solutions using optimization and other advanced computer science technologies and owns live deployments. Aggregates huge amounts of data and information from large numbers of sources to discover patterns and features necessary to automate analytical models.
Researches, writes and edits documentation and technical requirements, including evaluation plans, confluence pages, white papers, presentations, test results, technical manuals, formal recommendations and reports. Contributes to the company by creating patents, Application Programming Interfaces (APIs) and other intellectual property.
Presents papers and/or attends conferences, as well as displaying leadership in these areas.
Tests and evaluates solutions presented to the Company by various internal and external partners and vendors. Completes case studies, testing and reporting.
Collaborates with teams outside of immediate work group. Represents the work team in providing solutions to technical issues associated with assigned projects.
Mentor a diverse team of junior engineers in machine learning techniques, tools and concepts. Provides guidance and leadership to more junior engineers.
Consistent exercise of independent judgment and discretion in matters of significance.
Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) and overtime as necessary.
Other duties and responsibilities as assigned.


Understand our Operating Principles; make them the guidelines for how you do your job.
Own the customer experience - think and act in ways that put our customers first, give them seamless digital options at every touchpoint, and make them promoters of our products and services.
Know your stuff - be enthusiastic learners, users and advocates of our game-changing technology, products and services, especially our digital tools and experiences.
Win as a team - make big things happen by working together and being open to new ideas.
Be an active part of the Net Promoter System - a way of working that brings more employee and customer feedback into the company - by joining huddles, making call backs and helping us elevate opportunities to do better for our customers.
Drive results and growth.
Respect and promote inclusion & diversity.
Do what's right for each other, our customers, investors and our communities.


This information has been designed to indicate the general nature and level of work performed by employees in this role. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications.

Comcast is an EOE/Veterans/Disabled/LGBT employer.

Comcast is proud to be an equal opportunity workplace. We will consider all qualified applicants for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, veteran status, or any other basis protected by applicable law.
Education
Bachelor's Degree
While possessing the stated degree is preferred, Comcast also may consider applicants who hold some combination of coursework and experience, or who have extensive related professional experience.
Relevant Work Experience
7-10 Years
Base pay is one part of the Total Rewards that Comcast provides to compensate and recognize employees for their work. Most sales positions are eligible for a Commission under the terms of an applicable plan, while most non-sales positions are eligible for a Bonus. Additionally, Comcast provides best-in-class Benefits. We believe that benefits should connect you to the support you need when it matters most, and should help you care for those who matter most. That’s why we provide an array of options, expert guidance and always-on tools, that are personalized to meet the needs of your reality – to help support you physically, financially and emotionally through the big milestones and in your everyday life. Please visit the compensation and benefits summary on our careers site for more details.",3.9,"Comcast
3.9",,"Sunnyvale, CA",10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
,-1,,-1,,,,-1,-1,-1,-1,-1,-1
Principal Data Scientist - Telecommute,-1,"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Optum Labs is the research and development arm of UnitedHealth Group. We're a diverse team of curious thinkers and experts in big data, artificial intelligence and machine learning, and scientific and clinical research searching for new ways to help people live healthier lives. We partner with world leaders in health care delivery, research, and technology to create disruptive solutions that serve patients, caregivers, providers, and commercial and government payers.",3.6,"UnitedHealth Group
3.6",,"Minnetonka, MN",10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD)
Data Analyst,100000,"Job Description:
We are looking for a Data Analyst to join the Dow Jones Membership group's Data Science & Analytics team. The Membership group makes it easier for people to read, share, and subscribe to Dow Jones' award-winning journalism. We're focused on reaching new audiences and making our products relevant and accessible to all decision-makers—from students to young professionals, parents to retirees.
What you'll do:
Source and query data required for both ongoing business intelligence efforts and larger-scale data science projects.
Draw meaningful insights from large datasets—find creative ways those insights can be used to both sell subscriptions and improve the experience of reading Dow Jones products.",3.9,"Dow Jones
3.9",,"New York, NY",5001 to 10000 Employees,1882,Subsidiary or Business Segment,Broadcast Media,Media & Communication,$500 million to $1 billion (USD)
Data Scientist (Acquisition),115000,"Job Description:
We are looking for a data scientist to join the Data Science & Analytics team for The Wall Street Journal’s Membership group. In this role, you will lead our efforts in machine learning as it relates to WSJ’s acquisition strategy. This involves working on the development and refinement of critical models for our business—including the propensity model behind WSJ’s dynamic paywall. Additionally, you will serve as an evangelist for analytics within our organization and develop metrics for measuring engagement within our products.
The role will require a strong understanding of data wrangling, log-level usage data, and production models. You will need strong organization skills, and will oversee the execution of large scale data projects. An interest in best-in-class design and engineering, as well as visualization and storytelling, will also be critical to your success in this role.",3.9,,,"New York, NY",5001 to 10000 Employees,1882,Subsidiary or Business Segment,Broadcast Media,Media & Communication,$500 million to $1 billion (USD)
Senior Data Scientist,157500,"Role:
If you want to work on cutting edge technology with friendly, intelligent people in a highly collaborative environment, then Gradient AI is the right place for you. We are looking for talented Data Scientists that will help define how our claims and underwriting products evolve for the insurance industry. You'll do this through user research, rapidly prototyping new features, implementing machine learning systems, and delivering our customers actionable intelligence from large data sets.
Gradient AI:
Gradient AI is a fast-growing startup, bringing state-of-the-art Artificial Intelligence (AI) and Machine Learning (ML) solutions to the trillion-dollar insurance industry. Founded in 2018, we have recently raised $20M from top Insurtech investors to continue fueling our growth. Our software-as-a-service platform provides bias-free, data-driven insights, enabling insurance companies to profitably run their business and expand their offerings to underserved people and markets.",4.7,"Gradient AI
4.7",,Remote,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Model Validation Data Scientist (Hybrid),165700,"At American Family Insurance, we believe people are an organization’s most valuable asset, and their ideas and experiences matter. From our CEO to our agency force, we’re committed to growing a diverse and inclusive culture that empowers innovation that will inspire, protect, and restore our customers’ dreams in ways never imagined.

American Family Insurance is driven by our customers and employees. That’s why we provide more than just a job – we provide opportunity. Whether you’re already part of our team in search of a new challenge or new to our company and ready for what’s next, you’re in the right place. Every dream is a journey that starts with a single step. Start your journey right here. Join our team. Bring your dreams.
Job ID:
R29952 Model Validation Data Scientist (Hybrid) (Open)
Compensation Minimum:$90,200 Annual
Compensation Maximum:$165,700 Annual
Develops, analyzes and models operational, economic, management, accounting and other organizational data to quantify the competitive performance of business segments, evaluate potential operational changes, and design new approaches and methodologies. Analyzes organizational data to recommend solutions to new and complex problems, develops innovative strategies, quantifies the competitive performance of the organization's operations and/or markets; models and evaluates the potential impact of changes. Applies and integrates statistical, mathematical, predictive modeling and business analysis skills to manage and manipulate complex high volume data from a variety of sources.


#LI-MN2",3.2,"American Family Insurance
3.2",,"Chicago, IL",5001 to 10000 Employees,1927,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD)
Machine Learning Engineer/Data Scientist,8250,"Machine Learning Engineer/Data Scientist
Description
As a part of our Decision Sciences group, you will work with our clients to help define solutions for institutionalizing data-driven decision-making in a cost-effective and scalable manner. The focus is not only on driving analytical outcomes but defining approaches to automate the operationalizing of the predictions within our client applications. You will not just be a data and a statistical expert, but a cognitive engineer who can combine analytics, mathematics, AI, and computational methods in helping improve our clients’ predictive and prescriptive capabilities.
Responsibilities
Use data mining, machine learning, and other tools to design and develop recommendation engines, predictive models, scoring algorithms, and other data products which drive user segmentation, engagement, retention, monetization",4.0,"Daman, Inc.
4.0",,Remote,51 to 200 Employees,1995,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD)
"Data Scientist, Marketing & Online (Remote)",125000,"Position Purpose:
The Data Scientist is responsible for supporting data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role applies industry-leading analytical methodologies for working with large datasets to extract meaningful business insight and creatively solve business problems. Data Scientists are also responsible for ensuring that developed codes are documented into a library of reusable algorithms. Based on the specific data science team, this role would need to be knowledgeable in one or more data science specializations, such as optimization, computer vision, recommendation, search or NLP.


As a Data Scientist, you will apply advanced analytics methods and algorithms for identifying trends and providing business solutions. This role is expected to present insights and recommendations to non-technical audiences and explain the benefits and impacts of the recommended solutions. In addition, Data Scientists collaborate with business partners and cross-functional teams, requiring effective communication skills, building relationships, and focus on understanding the overall business area being supported.




This position typically reports to Manager or above
This position has 0 Direct Reports



1. Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.

Typically requires overnight travel less than 10% of the time.
























$160,000 - $90,000",3.8,"The Home Depot
3.8",,"Atlanta, GA",10000+ Employees,1978,Company - Public,Home Furniture & Housewares Stores,Retail & Wholesale,$10+ billion (USD)
Sr Data Scientist - Marketing Science,178145,"About The Job
Disney Streaming is the leading premium streaming service offering live and on-demand TV and movies, with and without commercials, both in and outside the home. Operating at the intersection of entertainment and technology, Disney Streaming has a unique opportunity to be the number one choice for TV. We captivate and connect viewers with the stories they love, and we’re looking for people who are passionate about redefining TV through innovation, unconventional thinking, and embracing fun. Join us and see what this is all about.
Marketing science – a sub-team within marketing analytics at Disney Streaming Services (Hulu, Disney+, ESPN+ and Star) – is in search of an analyst to run marketing mix models (MMM) and associated ancillary analysis. This position will work as part of a team focused primarily on econometric modeling, which also provides support for downstream practices used to inform marketing investment. The analyst plays a hands-on role in modeling efforts. The ideal candidate has a substantial quantitative skill set with direct experience in marketing science practices (MMM, attribution modeling, testing / experimentation, etc.), and should serve as a strong mentor to analysts, helping to onboard new talent in support of wider company goals. Technical acumen as well as narrative-building are integral to the success of this role.",3.9,"Disney Media & Entertainment Distribution
3.9",,"New York, NY",10000+ Employees,1923,Company - Public,Film Production,Media & Communication,$10+ billion (USD)
,-1,,-1,,,,-1,-1,-1,-1,-1,-1
Data Scientist,125491,"Data science at the National Security Agency (NSA) is a multi-disciplinary field that uses elements of mathematics, statistics, computer science, and application-specific knowledge to gather, make, and communicate principled conclusions from data. Data science is present in every aspect of the mission. NSA Data Scientists tackle challenging real-world problems leveraging big data, high-performance computing, machine learning, and a breadth of other methodologies. We are looking for critical thinkers, problem solvers, and motivated individuals who are enthusiastic about data and believe that answers to hard questions lie in the yet-to-be-told story of diverse, complicated data sets. You will employ your mathematical science, computer science, and quantitative analysis skills to develop solutions to complex data problems and take full advantage of NSA's capabilities to tackle the highest priority foreign intelligence and cybersecurity challenges. As a Data Scientist, your responsibilities may include: - Exploratory data analysis and exploratory model-fitting to reveal data features of interest - Machine-learned predictive modeling - Construct usable data sets from multiple sources to meet customer needs - Identifying and analyzing anomalous data (including metadata) - Developing conceptual design and models to address mission requirements - Developing qualitative and quantitative methods for characterizing datasets in various states. - Performing analytic modeling, scripting, and/or programming - Working collaboratively and iteratively throughout the data-science lifecycle - Designing and developing analytics and techniques for analysis - Analyzing data using mathematical and statistical methods - Evaluating, documenting, and communicating research processes, analyses, and results to customers, peers, and leadership - Creating interpretable visualizations.",3.5,"National Security Agency
3.5",,"Fort Meade, MD",Unknown,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,-1
"Lead Data Scientist, Marketing & Online (Remote)",180000,"Position Purpose:
The Lead Data Scientist is responsible for leading data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role assists in the development of the Home Depot advanced analytics infrastructure that informs decision making by applying expertise of both business and Advanced Analytics Modeling techniques. Lead Data Scientists focus on seeking out business opportunities to leverage data science as a competitive advantage. Based on the specific data science team, this role has expertise in one or more data science specializations, such as optimization, computer vision, recommendation, search or NLP.


As a Lead Data Scientist, you will be responsible for large data science projects, identifying opportunities to leverage best technology and approach, and mentoring data scientists on the project team. This role is expected to own the library of reusable algorithms for future use, ensuring developed codes are documented. This role supports the building of skilled and talented data science teams by providing input to staffing needs and participating in the recruiting and hiring process. In addition, this role leads data science communities across several business units.




This position typically reports to manager or above
This position has 0 Direct Reports and leads/manages projects



1. Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.

Typically requires overnight travel less than 10% of the time.




















$240,000 - $120,000",3.8,"The Home Depot
3.8",,"Atlanta, GA",10000+ Employees,1978,Company - Public,Home Furniture & Housewares Stores,Retail & Wholesale,$10+ billion (USD)
,-1,,-1,,,,-1,-1,-1,-1,-1,-1
"Senior Data Scientist, Marketing & Online (Remote)",140000,"Position Purpose:
The Sr. Data Scientist is responsible for leading data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role assists in the development of the Home Depot advanced analytics infrastructure that informs decision making. Sr. Data Scientists are expected to seek out business opportunities to leverage data science as a competitive advantage. Based on the specific data science team, this role would need to be Proficient in one or more data science specializations, such as optimization, computer vision, recommendation, search or NLP.


As a Sr. Data Scientist, you will serve as a lead on data science projects, collaborating with project/product managers, providing prioritization of tasks, balancing workload and mentoring data scientists on the project team. This role is expected to present insights and recommendations to leaders and business partners and explain the benefits and impacts of the recommended solutions. This role supports the building of skilled and talented data science teams by providing input to staffing needs and participating in the recruiting and hiring process. In addition, Data Scientists collaborate with business partners and cross-functional teams, requiring effective communication skills, building relationships and partnerships, and leveraging business proficiency to solutions and recommendations.




This position reports to manager or above
This position has 0 Direct Reports



1. Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.

Typically requires overnight travel less than 10% of the time.

























$190,000 - $90,000",3.8,"The Home Depot
3.8",,"Atlanta, GA",10000+ Employees,1978,Company - Public,Home Furniture & Housewares Stores,Retail & Wholesale,$10+ billion (USD)
"Spatial Data Scientist, Agriculture & Natural Assets",130000,"Use your spatial data analysis and science skills to inform investments in the rapidly emerging Natural Assets investment class and positively impact people and ecosystems by joining the high performing Agriculture & Natural Assets team of Macquarie Asset Management, a world-leading alternative asset manager, as a spatial data scientist.
As a Spatial Data Scientist within our Agriculture & Natural Assets team, you will innovatively use spatial analyses and build tools to perform critical due diligence on elements of investment opportunities, such as forest and agricultural carbon sequestration, restoration and conservation potential, that relate to Macquarie’s broader investment thesis about nature-based solutions and long-term value creation. You will have opportunity to develop and implement techniques to analyze ecological patterns and relationships across different geographical contexts, supporting business leaders to identify investment opportunities that benefit from emerging carbon and other ecosystem services markets. For investments in the forestry sector, you will play a key role in supporting development of forest carbon models, forest inventory analyses and growth and yield models.",4.1,"Macquarie Group Limited
4.1",,"San Francisco, CA",10000+ Employees,1969,Company - Public,Investment & Asset Management,Financial Services,$5 to $10 billion (USD)
"Principal Data Scientist, Online Visual AI (Remote)",-1,"Position Purpose:
The Principal Data Scientist is responsible for leading data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role assists in the development of the Home Depot advanced analytics infrastructure that informs decision making by leveraging mastery of both the business and Advanced Analytics Modeling techniques. Principal Data Scientists focus on seeking out business opportunities to leverage data science as a competitive advantage.

As a Principal Data Scientist, you will lead large data science projects, identifying opportunities to leverage the best technology and approach, and mentoring data scientists on the project team. This role is expected to contribute to Home Depot's intellectual property by developing cutting-edge, innovative algorithms. This role supports the building of skilled and talented data science teams by providing input to staffing needs and participating in the recruiting and hiring process. In addition, this role requires networking with experts, both academic and industry, to further the application of data science to business problems.




This position typically reports to Senior Manager or above

This position has 0 Direct Reports and leads/manages projects



1. Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.

Typically requires overnight travel less than 10% of the time.





















-",3.8,"The Home Depot
3.8",,"Atlanta, GA",10000+ Employees,1978,Company - Public,Home Furniture & Housewares Stores,Retail & Wholesale,$10+ billion (USD)
Sustainability Data Analyst,91140,"Relocation Assistance Offered Within Country
# 142410 - New York, New York, United States
In an ever-changing and dynamic world, our Supply Chain and Manufacturing professionals, who are recognized as the best in the business, are essential to quickly delivering our products to consumers worldwide. They are responsible for ensuring we make quality products that consumers love. Using advanced technology and an analytical mindset, they are especially adept at continuously improving manufacturing processes. This team comprises a variety of global roles and focus areas, including operations, engineering, process development and innovation, procurement, network operations, project management, factory performance & reliability, packaging, continuous improvement, and supply chain management.
The candidate can be located in New York or New Jersey.",4.2,"Colgate-Palmolive
4.2",,"New York, NY",10000+ Employees,1806,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD)
Junior Machine Learning Engineer,117500,"Junior Machine Learning Engineer
Salary
$110,000 - $125,000
Benefits:
Health, Vision, & Dental Insurance
Progressive PTO Policy
401(k) with 4% Employer Max
*This is a remote position, however the selected candidate will have to travel to one of the locations either in Dallas, TX or San Diego, CA for their first month for training. Travel & lodging are provided. Occasional travel is required for collaboration beyond the first month as well.",-1,Vinehouse Hiring,,Remote,Unknown,Company - Public,Unknown / Non-Applicable,-1,-1,-1
Data Scientist - Pricing,92000,"Imperial Dade, leading national distributor, has a position open in Jersey City, NJ. We need A+ candidate to join our winning team. This analyst will be joining the current analytical team to build and maintain multiple pricing models. A successful candidate needs to have solid data skills (R, Power Bi, Python etc). He/she needs to be able to embrace changes as we grow, has sense of urgency, goal oriented and willing to go extra mile to achieve.
Imperial Dade is the leading distributor of foodservice packaging, facilities maintenance supplies and equipment in the U.S. As a provider of customized supply chain solutions, the company serves customers in many business-to-business market segments including supermarkets, healthcare facilities, universities, and restaurants. Founded in 1935 and headquartered in New Jersey, Imperial Dade serves more than 80,000 customers through a footprint of 80+ branches.",-1,Imperial Dade,,"Jersey City, NJ",-1,-1,-1,-1,-1,-1
Data Scientist/Biostatistician,-1,"Scismic is supporting the growth of a biotech company based out of Palo Alto, CA!
About the Role:
We are in search of a talented Data Scientist | Bioinformatician | Biostatistician to join their team. In this
role, you will be working closely with their entire team of scientists to ensure correct statistical analysis of
data, build pipelines for data ingestion and analysis, and develop machine learning models for evaluating
existing chemical structures and predicting new ones. You must excel in asking the right questions, and
applying the right statistical and machine learning methods, to ensure that we are making the right
inferences from their biological data. You enjoy a mix of practical and theoretical work, and are driven by
the impact your work has on concrete decision-making to ensure we meet their long-term goals of getting
drugs into the hands of patients with neurodegenerative diseases.",3.1,"Scismic
3.1",,"Palo Alto, CA",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
Data Analyst,100000,"Job Description:
We are looking for a Data Analyst to join the Dow Jones Membership group's Data Science & Analytics team. The Membership group makes it easier for people to read, share, and subscribe to Dow Jones' award-winning journalism. We're focused on reaching new audiences and making our products relevant and accessible to all decision-makers—from students to young professionals, parents to retirees.
What you'll do:
Source and query data required for both ongoing business intelligence efforts and larger-scale data science projects.
Draw meaningful insights from large datasets—find creative ways those insights can be used to both sell subscriptions and improve the experience of reading Dow Jones products.",3.9,"Dow Jones
3.9",,"New York, NY",5001 to 10000 Employees,1882,Subsidiary or Business Segment,Broadcast Media,Media & Communication,$500 million to $1 billion (USD)
Senior Data Science Analyst,-1,"Discover. A brighter future.
With us, you’ll do meaningful work from Day 1. Our collaborative culture is built on three core behaviors: We Play to Win, We Get Better Every Day & We Succeed Together. And we mean it — we want you to grow and make a difference at one of the world's leading digital banking and payments companies. We value what makes you unique so that you have an opportunity to shine.
Come build your future, while being the reason millions of people find a brighter financial future with Discover.
Job Description",3.9,"Discover
3.9",,"Riverwoods, IL",1001 to 5000 Employees,1985,Company - Public,Banking & Lending,Financial Services,$25 to $100 million (USD)
Machine Learning Developer/Data Analysis,-1,"Required:
Coding experience in Python and SQL.
Experience with ML/AI tools such as TensorFlow, Colab, Vertex AI.
Experience with data processing pipelines such as Airflow, DataFlow.
Experience with GCP (Google Cloud Platform) or other cloud platforms.
Experience developing, maintaining, productionizing, Machine Learning models and debugging their performance on a complex system, having experience in production ML systems is highly desirable.
Analyzing and troubleshooting large-scale distributed systems.
Self-motivated attitude and strong communication skills enabling you to interface with remote collaboration environments.
Machine Learning Developer/Data Analysis


Yoh, a Day & Zimmermann company, is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Visit https://www.yoh.com/applicants-with-disabilities [1]to contact us if you are an individual with a disability and require accommodation in the application process.


------
[1] https://www.yoh.com/applicants-with-disabilities
#IND-SPG",3.9,"Yoh, A Day & Zimmermann Company
3.9",,"Mountain View, CA",1001 to 5000 Employees,1940,Company - Private,HR Consulting,Human Resources & Staffing,$100 to $500 million (USD)
Data Scientist,110000,"SupplyHouse.com, an e-commerce heating, plumbing, and HVAC supply company, is searching for a Data Scientist to join our growing Finance Team! If you have a proven history of providing insights, drawing data-driven conclusions, and are looking for an opportunity to leverage the power of data to maximize a company’s overall success through cross-functional collaboration, we want to hear from you!
This is a remote-based role within select states in the United States. At this time, we are only able to employ those located in the following states: Florida, Georgia, Nevada, New Jersey, New York, North Carolina, Ohio, South Carolina, Tennessee, Texas, and Washington.
This position will require travel to our NY office headquarters for up to four times per year for internal meetings and team-building activities. The cost of travel for employees out of the area will be covered by the company. Additionally, our offices are always available for staff to use as much as desired.",3.9,"SupplyHouse
3.9",,Remote,501 to 1000 Employees,2004,Company - Private,Other Retail Stores,Retail & Wholesale,Unknown / Non-Applicable
Senior Principal Data Scientist - Telecommute,-1,"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Optum Labs is the research and development arm of UnitedHealth Group. We're a diverse team of curious thinkers and experts in big data, artificial intelligence and machine learning, and scientific and clinical research searching for new ways to help people live healthier lives. We partner with world leaders in health care delivery, research, and technology to create disruptive solutions that serve patients, caregivers, providers, and commercial and government payers.",3.6,"UnitedHealth Group
3.6",,"Minnetonka, MN",10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD)
Data Scientist (Acquisition),115000,"Job Description:
We are looking for a data scientist to join the Data Science & Analytics team for The Wall Street Journal’s Membership group. In this role, you will lead our efforts in machine learning as it relates to WSJ’s acquisition strategy. This involves working on the development and refinement of critical models for our business—including the propensity model behind WSJ’s dynamic paywall. Additionally, you will serve as an evangelist for analytics within our organization and develop metrics for measuring engagement within our products.
The role will require a strong understanding of data wrangling, log-level usage data, and production models. You will need strong organization skills, and will oversee the execution of large scale data projects. An interest in best-in-class design and engineering, as well as visualization and storytelling, will also be critical to your success in this role.",3.9,"Dow Jones
3.9",,"New York, NY",5001 to 10000 Employees,1882,Subsidiary or Business Segment,Broadcast Media,Media & Communication,$500 million to $1 billion (USD)
Senior Data Scientist - Insights,-1,"About the Role:
CaaStle is adding a new Senior Data Scientist - Insights to our growing Data team. You will report to the Head of Data Insights, to create and provide in-depth analytics to our executive team and the business. In addition, you'll provide recommendations to improve results, increase efficiencies, and set goals to align with CaaStle priorities with operations.
What You'll Do:
Understand CaaStle's processes, KPIs, and pain points
Build scalable data products, self-service tools, data cubes to analyze and present data associated with acquisition, retention, product performance, operations, and client services",3.6,"CaaStle
3.6",,"Mountain View, CA",201 to 500 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Data Scientist,-1,"Description
There’s never been a more exciting time to join United Airlines. We’re on a path towards becoming the best airline in the history of aviation. Our shared purpose – Connecting People, Uniting the World – is about more than getting people from one place to another. It also means that as a global company that operates in hundreds of locations around the world with millions of customers and tens of thousands of employees, we have a unique responsibility to uplift and provide opportunities in the places where we work, live and fly, and we can only do that with a truly diverse and inclusive workforce. And we’re growing – in the years ahead, we’ll hire tens of thousands of people across every area of the airline. Our careers include a competitive benefits package aimed at keeping you happy, healthy and well-traveled. From employee-run ""Business Resource Group"" communities to world-class benefits like parental leave, 401k and privileges like space available travel, United is truly a one-of-a-kind place to work. Are you ready to travel the world?",4.1,"United Airlines
4.1",,"Chicago, IL",10000+ Employees,1926,Company - Public,"Airlines, Airports & Air Transportation",Transportation & Logistics,$10+ billion (USD)
Data Scientist,-1,"Come join a growing financial technology company that’s leading the marketplace in both the marketing and servicing of credit cards! Continental Finance Company specializes in credit card options for those consumers with less than perfect credit. We are seeking a Data Scientist to support our Data Science team.

The Data Scientist is responsible for developing quantitative/analytic models and applications in support of the firm's risk underwriting and marketing effort. This role focuses on the development of models, strategies, and operational guidelines for the organization's various credit card products as they relate to the analysis, tracking, and reporting of various risk metrics. This role requires advanced degree in statistics/probability, physics, applied mathematics or another heavy quantitative discipline. Our Quantitative Analytic staff is focused on and responsible for the development of the theory and mathematics behind various models. This position reports to Chief Data Scientist.",4.4,"Continental Finance Company
4.4",,"Wilmington, DE",51 to 200 Employees,2005,Company - Private,Banking & Lending,Financial Services,$5 to $25 million (USD)
Data Scientist,115000,"Operation HOPE sees social justice through an economic lens. We are dedicated to ﬁnancial dignity and inclusion as we equip adults and young people with the ﬁnancial education, coaching and connections to secure a better future - providing guidance through personal aspirations and life’s challenges - facilitating a journey to ﬁnancial independence.
Operation HOPE is currently seeking a DATA SCIENTIST to analyze and manage data for actionable insights. The candidate best suited for this role knows how to extract meaning from and interpret data, which requires both tools and methods from statistics and machine learning, as well as being human. S/he spends a lot of time in the process of collecting, cleaning, and munging data, because data is never clean. This process requires persistence, statistics, and software engineering skills—skills that are also necessary for understanding biases in the data, and for debugging logging output from code.
Once the data is in shape, a crucial part is exploratory data analysis, which combines visualization and data sense. The preferred candidate can find patterns, build models, and algorithms—some with the intention of understanding usage and others to serve as prototypes that ultimately get baked back into our work. The Data Scientist may design experiments and is a critical part of data-driven decision making. This role will communicate with Teammates, Program Operations staff and Leadership in clear language and with data visualizations so that even if colleagues are not immersed in the data themselves, they will understand the implications.",3.3,"Operation Hope
3.3",,"Atlanta, GA",1 to 50 Employees,Nonprofit Organization,$1 to $5 million (USD),-1,-1,-1
Principal Data Scientist - Personalization - Telecommute,-1,"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Join our Personalization Team, as a Principal Data Scientist, which works on solving recommendations, ranking, user condition predictions, and search problems. We are KPIs driven team that leverages Machine Learning (ML) to provide a personalized experience. In this team, you would work with brilliant data scientists and engineers to build end-to-end solutions to meet product needs. We are also very passionate about our engineering excellence and pride ourselves of releasing solid solutions to production. We leverage state of art machine learning and strive for low latency solutions.",3.6,"UnitedHealth Group
3.6",,"San Francisco, CA",10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD)
